[besr_adm@rel14620cor001 root]$ source_control -l ALL
perf:eeaprb108wvn:3                     uplane_perf_1                 635 sec        pag       ACTIVE
perf:eeaprb109bkt:0                     uplane_perf_6                 950 sec        pag       ACTIVE
perf:eeaprb109bkt:1                     uplane_perf_1                 643 sec        pag       ACTIVE
perf:eeaprb109bkt:2                     uplane_perf_4                 763 sec        pag       ACTIVE
perf:eeaprb109bkt:3                     uplane_perf_7                 728 sec        pag       ACTIVE
perf:eeaprb109cro:0                     uplane_perf_2                 904 sec        pag       ACTIVE
perf:eeaprb109cro:1                     uplane_perf_5                 896 sec        pag       ACTIVE
perf:eeaprb109cro:2                     uplane_perf_0                 799 sec        pag       ACTIVE
perf:eeaprb109cro:3                     uplane_perf_3                 891 sec        pag       ACTIVE
perf:eeaprb109lds:0                     uplane_perf_6                 875 sec        pag       ACTIVE
perf:eeaprb109lds:1                     uplane_perf_1                 593 sec        pag       ACTIVE
perf:eeaprb109lds:2                     uplane_perf_4                 667 sec        pag       ACTIVE
perf:eeaprb109lds:3                     uplane_perf_7                 624 sec        pag       ACTIVE
perf:eeaprb109ltn:0                     uplane_perf_2                 903 sec        pag       ACTIVE
perf:eeaprb109ltn:1                     uplane_perf_5                 920 sec        pag       ACTIVE
perf:eeaprb109ltn:2                     uplane_perf_0                 765 sec        pag       ACTIVE
perf:eeaprb109ltn:3                     uplane_perf_3                 914 sec        pag       ACTIVE
perf:eeaprb109mfd:0                     uplane_perf_6                 1015 sec       pag       ACTIVE
perf:eeaprb109mfd:1                     uplane_perf_0                 799 sec        pag       ACTIVE
perf:eeaprb109mfd:2                     uplane_perf_2                 855 sec        pag       ACTIVE
perf:eeaprb109mfd:3                     uplane_perf_4                 807 sec        pag       ACTIVE
perf:eeaprb109wvn:0                     uplane_perf_6                 950 sec        pag       ACTIVE
perf:eeaprb109wvn:1                     uplane_perf_2                 831 sec        pag       ACTIVE
perf:eeaprb109wvn:2                     uplane_perf_6                 924 sec        pag       ACTIVE
perf:eeaprb109wvn:3                     uplane_perf_2                 840 sec        pag       ACTIVE
perf:eeaprb110bkt:0                     uplane_perf_7                 752 sec        pag       ACTIVE
perf:eeaprb110bkt:1                     uplane_perf_2                 860 sec        pag       ACTIVE
perf:eeaprb110bkt:2                     uplane_perf_5                 875 sec        pag       ACTIVE
perf:eeaprb110bkt:3                     uplane_perf_0                 778 sec        pag       ACTIVE
perf:eeaprb110cro:0                     uplane_perf_3                 926 sec        pag       ACTIVE
perf:eeaprb110cro:1                     uplane_perf_6                 999 sec        pag       ACTIVE
perf:eeaprb110cro:2                     uplane_perf_1                 682 sec        pag       ACTIVE
perf:eeaprb110cro:3                     uplane_perf_4                 797 sec        pag       ACTIVE
perf:eeaprb110lds:0                     uplane_perf_7                 659 sec        pag       ACTIVE
perf:eeaprb110lds:1                     uplane_perf_2                 786 sec        pag       ACTIVE
perf:eeaprb110lds:2                     uplane_perf_5                 813 sec        pag       ACTIVE
perf:eeaprb110lds:3                     uplane_perf_0                 680 sec        pag       ACTIVE
perf:eeaprb110ltn:0                     uplane_perf_3                 909 sec        pag       ACTIVE
perf:eeaprb110ltn:1                     uplane_perf_6                 979 sec        pag       ACTIVE
perf:eeaprb110ltn:2                     uplane_perf_1                 593 sec        pag       ACTIVE
perf:eeaprb110ltn:3                     uplane_perf_4                 801 sec        pag       ACTIVE
perf:eeaprb110mfd:0                     uplane_perf_7                 775 sec        pag       ACTIVE
perf:eeaprb110mfd:1                     uplane_perf_1                 689 sec        pag       ACTIVE
perf:eeaprb110mfd:2                     uplane_perf_3                 926 sec        pag       ACTIVE
perf:eeaprb110mfd:3                     uplane_perf_5                 935 sec        pag       ACTIVE
perf:eeaprb110wvn:0                     uplane_perf_7                 705 sec        pag       ACTIVE
perf:eeaprb110wvn:1                     uplane_perf_3                 848 sec        pag       ACTIVE
perf:eeaprb110wvn:2                     uplane_perf_7                 694 sec        pag       ACTIVE
perf:eeaprb110wvn:3                     uplane_perf_3                 862 sec        pag       ACTIVE
perf:eeaprb111bkt:0                     uplane_perf_0                 796 sec        pag       ACTIVE
perf:eeaprb111bkt:1                     uplane_perf_3                 875 sec        pag       ACTIVE
perf:eeaprb111bkt:2                     uplane_perf_6                 956 sec        pag       ACTIVE
perf:eeaprb111bkt:3                     uplane_perf_1                 654 sec        pag       ACTIVE
perf:eeaprb111cro:0                     uplane_perf_4                 822 sec        pag       ACTIVE
perf:eeaprb111cro:1                     uplane_perf_7                 741 sec        pag       ACTIVE
perf:eeaprb111cro:2                     uplane_perf_2                 892 sec        pag       ACTIVE
perf:eeaprb111cro:3                     uplane_perf_5                 919 sec        pag       ACTIVE
perf:eeaprb111lds:0                     uplane_perf_0                 705 sec        pag       ACTIVE
perf:eeaprb111lds:1                     uplane_perf_3                 787 sec        pag       ACTIVE
perf:eeaprb111lds:2                     uplane_perf_6                 823 sec        pag       ACTIVE
perf:eeaprb111lds:3                     uplane_perf_1                 550 sec        pag       ACTIVE
perf:eeaprb111ltn:0                     uplane_perf_4                 805 sec        pag       ACTIVE
perf:eeaprb111ltn:1                     uplane_perf_7                 743 sec        pag       ACTIVE
perf:eeaprb111ltn:2                     uplane_perf_2                 874 sec        pag       ACTIVE
perf:eeaprb111ltn:3                     uplane_perf_5                 905 sec        pag       ACTIVE
perf:eeaprb111wvn:0                     uplane_perf_0                 762 sec        pag       ACTIVE
perf:eeaprb111wvn:1                     uplane_perf_4                 740 sec        pag       ACTIVE
perf:eeaprb111wvn:2                     uplane_perf_0                 754 sec        pag       ACTIVE
perf:eeaprb111wvn:3                     uplane_perf_4                 744 sec        pag       ACTIVE
perf:eeaprb112bkt:0                     uplane_perf_1                 670 sec        pag       ACTIVE
perf:eeaprb112bkt:1                     uplane_perf_4                 753 sec        pag       ACTIVE
perf:eeaprb112bkt:2                     uplane_perf_7                 694 sec        pag       ACTIVE
perf:eeaprb112bkt:3                     uplane_perf_2                 839 sec        pag       ACTIVE
perf:eeaprb112cro:0                     uplane_perf_5                 940 sec        pag       ACTIVE
perf:eeaprb112cro:1                     uplane_perf_0                 801 sec        pag       ACTIVE
perf:eeaprb112cro:2                     uplane_perf_3                 921 sec        pag       ACTIVE
perf:eeaprb112cro:3                     uplane_perf_6                 975 sec        pag       ACTIVE
perf:eeaprb112lds:0                     uplane_perf_1                 583 sec        pag       ACTIVE
perf:eeaprb112lds:1                     uplane_perf_4                 665 sec        pag       ACTIVE
perf:eeaprb112lds:2                     uplane_perf_7                 653 sec        pag       ACTIVE
perf:eeaprb112lds:3                     uplane_perf_2                 799 sec        pag       ACTIVE
perf:eeaprb112ltn:0                     uplane_perf_5                 907 sec        pag       ACTIVE
perf:eeaprb112ltn:1                     uplane_perf_0                 790 sec        pag       ACTIVE
perf:eeaprb112ltn:2                     uplane_perf_3                 893 sec        pag       ACTIVE
perf:eeaprb112ltn:3                     uplane_perf_6                 989 sec        pag       ACTIVE
perf:eeaprb112mfd:0                     uplane_perf_0                 827 sec        pag       ACTIVE
perf:eeaprb112mfd:1                     uplane_perf_2                 895 sec        pag       ACTIVE
perf:eeaprb112mfd:2                     uplane_perf_4                 806 sec        pag       ACTIVE
perf:eeaprb112mfd:3                     uplane_perf_6                 978 sec        pag       ACTIVE
perf:eeaprb112wvn:0                     uplane_perf_1                 653 sec        pag       ACTIVE
perf:eeaprb112wvn:1                     uplane_perf_5                 853 sec        pag       ACTIVE
perf:eeaprb112wvn:2                     uplane_perf_1                 647 sec        pag       ACTIVE
perf:eeaprb112wvn:3                     uplane_perf_5                 866 sec        pag       ACTIVE
perf:eeaprb113bkt:0                     uplane_perf_2                 876 sec        pag       ACTIVE
perf:eeaprb113bkt:1                     uplane_perf_5                 882 sec        pag       ACTIVE
perf:eeaprb113bkt:2                     uplane_perf_0                 776 sec        pag       ACTIVE
perf:eeaprb113bkt:3                     uplane_perf_3                 873 sec        pag       ACTIVE
perf:eeaprb113cro:0                     uplane_perf_6                 1005 sec       pag       ACTIVE
perf:eeaprb113cro:1                     uplane_perf_1                 673 sec        pag       ACTIVE
perf:eeaprb113cro:2                     uplane_perf_4                 813 sec        pag       ACTIVE
perf:eeaprb113cro:3                     uplane_perf_7                 759 sec        pag       ACTIVE
perf:eeaprb113lds:0                     uplane_perf_2                 793 sec        pag       ACTIVE
perf:eeaprb113lds:1                     uplane_perf_5                 816 sec        pag       ACTIVE
perf:eeaprb113lds:2                     uplane_perf_0                 681 sec        pag       ACTIVE
perf:eeaprb113lds:3                     uplane_perf_3                 774 sec        pag       ACTIVE
perf:eeaprb113ltn:0                     uplane_perf_6                 1001 sec       pag       ACTIVE
perf:eeaprb113ltn:1                     uplane_perf_1                 675 sec        pag       ACTIVE
perf:eeaprb113ltn:2                     uplane_perf_4                 792 sec        pag       ACTIVE
perf:eeaprb113ltn:3                     uplane_perf_7                 743 sec        pag       ACTIVE
perf:eeaprb113mfd:0                     uplane_perf_1                 697 sec        pag       ACTIVE
perf:eeaprb113mfd:1                     uplane_perf_3                 893 sec        pag       ACTIVE
perf:eeaprb113mfd:2                     uplane_perf_5                 940 sec        pag       ACTIVE
perf:eeaprb113mfd:3                     uplane_perf_7                 745 sec        pag       ACTIVE
perf:eeaprb113wvn:0                     uplane_perf_2                 854 sec        pag       ACTIVE
perf:eeaprb113wvn:1                     uplane_perf_6                 914 sec        pag       ACTIVE
perf:eeaprb113wvn:2                     uplane_perf_2                 824 sec        pag       ACTIVE
perf:eeaprb113wvn:3                     uplane_perf_6                 932 sec        pag       ACTIVE
perf:eeaprb114wvn:0                     uplane_perf_3                 877 sec        pag       ACTIVE
perf:eeaprb114wvn:1                     uplane_perf_7                 682 sec        pag       ACTIVE
perf:eeaprb114wvn:2                     uplane_perf_3                 862 sec        pag       ACTIVE
perf:eeaprb114wvn:3                     uplane_perf_7                 686 sec        pag       ACTIVE
pgw-u-ebm-processed                     pgw_u_ebm_avro_7              1221 sec       kafka     ACTIVE
sv:eeaprb101bkt:0                       sv_0                          6 sec          pag       ACTIVE
sv:eeaprb101bkt:1                       sv_1                          9 sec          pag       ACTIVE
sv:eeaprb101bkt:2                       sv_2                          6 sec          pag       ACTIVE
sv:eeaprb101bkt:3                       sv_3                          9 sec          pag       ACTIVE
sv:eeaprb101cro:0                       sv_4                          10 sec         pag       ACTIVE
sv:eeaprb101cro:1                       sv_5                          9 sec          pag       ACTIVE
sv:eeaprb101cro:2                       sv_6                          10 sec         pag       ACTIVE
sv:eeaprb101cro:3                       sv_7                          10 sec         pag       ACTIVE
sv:eeaprb101lds:0                       sv_0                          9 sec          pag       ACTIVE
sv:eeaprb101lds:1                       sv_1                          10 sec         pag       ACTIVE
sv:eeaprb101lds:2                       sv_2                          9 sec          pag       ACTIVE
sv:eeaprb101lds:3                       sv_3                          10 sec         pag       ACTIVE
sv:eeaprb101mfd:0                       sv_0                          10 sec         pag       ACTIVE
sv:eeaprb101mfd:1                       sv_1                          10 sec         pag       ACTIVE
sv:eeaprb101mfd:2                       sv_2                          10 sec         pag       ACTIVE
sv:eeaprb101mfd:3                       sv_3                          9 sec          pag       ACTIVE
sv:eeaprb101wvn:0                       sv_4                          9 sec          pag       ACTIVE
sv:eeaprb101wvn:1                       sv_5                          9 sec          pag       ACTIVE
sv:eeaprb101wvn:2                       sv_6                          10 sec         pag       ACTIVE
sv:eeaprb101wvn:3                       sv_7                          10 sec         pag       ACTIVE
sv:eeaprb102ltn:0                       sv_4                          10 sec         pag       ACTIVE
sv:eeaprb102ltn:1                       sv_5                          10 sec         pag       ACTIVE
sv:eeaprb102ltn:2                       sv_6                          10 sec         pag       ACTIVE
sv:eeaprb102ltn:3                       sv_7                          10 sec         pag       ACTIVE
traf:eeaprb103bkt:0                     uplane_traf_0                 803 sec        pag       ACTIVE
traf:eeaprb103bkt:1                     uplane_traf_3                 82 sec         pag       ACTIVE
traf:eeaprb103bkt:2                     uplane_traf_6                 1404 sec       pag       ACTIVE
traf:eeaprb103bkt:3                     uplane_traf_1                 1375 sec       pag       ACTIVE
traf:eeaprb103cro:0                     uplane_traf_4                 124 sec        pag       ACTIVE
traf:eeaprb103cro:1                     uplane_traf_7                 1344 sec       pag       ACTIVE
traf:eeaprb103cro:2                     uplane_traf_2                 494 sec        pag       ACTIVE
traf:eeaprb103cro:3                     uplane_traf_5                 1458 sec       pag       ACTIVE
traf:eeaprb103lds:0                     uplane_traf_0                 787 sec        pag       ACTIVE
traf:eeaprb103lds:1                     uplane_traf_3                 66 sec         pag       ACTIVE
traf:eeaprb103lds:2                     uplane_traf_6                 1378 sec       pag       ACTIVE
traf:eeaprb103lds:3                     uplane_traf_1                 1354 sec       pag       ACTIVE
traf:eeaprb103ltn:0                     uplane_traf_4                 185 sec        pag       ACTIVE
traf:eeaprb103ltn:1                     uplane_traf_7                 1410 sec       pag       ACTIVE
traf:eeaprb103ltn:2                     uplane_traf_2                 563 sec        pag       ACTIVE
traf:eeaprb103ltn:3                     uplane_traf_5                 1505 sec       pag       ACTIVE
traf:eeaprb103mfd:0                     uplane_traf_0                 881 sec        pag       ACTIVE
traf:eeaprb103mfd:1                     uplane_traf_2                 555 sec        pag       ACTIVE
traf:eeaprb103mfd:2                     uplane_traf_4                 180 sec        pag       ACTIVE
traf:eeaprb103mfd:3                     uplane_traf_6                 1468 sec       pag       ACTIVE
traf:eeaprb103wvn:0                     uplane_traf_0                 864 sec        pag       ACTIVE
traf:eeaprb103wvn:1                     uplane_traf_4                 163 sec        pag       ACTIVE
traf:eeaprb103wvn:2                     uplane_traf_0                 839 sec        pag       ACTIVE
traf:eeaprb103wvn:3                     uplane_traf_4                 151 sec        pag       ACTIVE
traf:eeaprb104bkt:0                     uplane_traf_1                 1381 sec       pag       ACTIVE
traf:eeaprb104bkt:1                     uplane_traf_4                 107 sec        pag       ACTIVE
traf:eeaprb104bkt:2                     uplane_traf_7                 1329 sec       pag       ACTIVE
traf:eeaprb104bkt:3                     uplane_traf_2                 480 sec        pag       ACTIVE
traf:eeaprb104cro:0                     uplane_traf_5                 1465 sec       pag       ACTIVE
traf:eeaprb104cro:1                     uplane_traf_0                 812 sec        pag       ACTIVE
traf:eeaprb104cro:2                     uplane_traf_3                 94 sec         pag       ACTIVE
traf:eeaprb104cro:3                     uplane_traf_6                 1419 sec       pag       ACTIVE
traf:eeaprb104lds:0                     uplane_traf_1                 1355 sec       pag       ACTIVE
traf:eeaprb104lds:1                     uplane_traf_4                 93 sec         pag       ACTIVE
traf:eeaprb104lds:2                     uplane_traf_7                 1308 sec       pag       ACTIVE
traf:eeaprb104lds:3                     uplane_traf_2                 465 sec        pag       ACTIVE
traf:eeaprb104ltn:0                     uplane_traf_5                 1471 sec       pag       ACTIVE
traf:eeaprb104ltn:1                     uplane_traf_0                 881 sec        pag       ACTIVE
traf:eeaprb104ltn:2                     uplane_traf_3                 159 sec        pag       ACTIVE
traf:eeaprb104ltn:3                     uplane_traf_6                 1445 sec       pag       ACTIVE
traf:eeaprb104mfd:0                     uplane_traf_1                 1440 sec       pag       ACTIVE
traf:eeaprb104mfd:1                     uplane_traf_3                 160 sec        pag       ACTIVE
traf:eeaprb104mfd:2                     uplane_traf_5                 1518 sec       pag       ACTIVE
traf:eeaprb104mfd:3                     uplane_traf_7                 1417 sec       pag       ACTIVE
traf:eeaprb104wvn:0                     uplane_traf_1                 1416 sec       pag       ACTIVE
traf:eeaprb104wvn:1                     uplane_traf_5                 1444 sec       pag       ACTIVE
traf:eeaprb104wvn:2                     uplane_traf_1                 1366 sec       pag       ACTIVE
traf:eeaprb104wvn:3                     uplane_traf_5                 1457 sec       pag       ACTIVE
traf:eeaprb105bkt:0                     uplane_traf_2                 488 sec        pag       ACTIVE
traf:eeaprb105bkt:1                     uplane_traf_5                 1446 sec       pag       ACTIVE
traf:eeaprb105bkt:2                     uplane_traf_0                 801 sec        pag       ACTIVE
traf:eeaprb105bkt:3                     uplane_traf_3                 81 sec         pag       ACTIVE
traf:eeaprb105cro:0                     uplane_traf_6                 1422 sec       pag       ACTIVE
traf:eeaprb105cro:1                     uplane_traf_1                 1388 sec       pag       ACTIVE
traf:eeaprb105cro:2                     uplane_traf_4                 119 sec        pag       ACTIVE
traf:eeaprb105cro:3                     uplane_traf_7                 1340 sec       pag       ACTIVE
traf:eeaprb105lds:0                     uplane_traf_2                 470 sec        pag       ACTIVE
traf:eeaprb105lds:1                     uplane_traf_5                 1424 sec       pag       ACTIVE
traf:eeaprb105lds:2                     uplane_traf_0                 783 sec        pag       ACTIVE
traf:eeaprb105lds:3                     uplane_traf_3                 65 sec         pag       ACTIVE
traf:eeaprb105ltn:0                     uplane_traf_6                 1471 sec       pag       ACTIVE
traf:eeaprb105ltn:1                     uplane_traf_1                 1416 sec       pag       ACTIVE
traf:eeaprb105ltn:2                     uplane_traf_4                 181 sec        pag       ACTIVE
traf:eeaprb105ltn:3                     uplane_traf_7                 1412 sec       pag       ACTIVE
traf:eeaprb105mfd:0                     uplane_traf_2                 565 sec        pag       ACTIVE
traf:eeaprb105mfd:1                     uplane_traf_4                 183 sec        pag       ACTIVE
traf:eeaprb105mfd:2                     uplane_traf_6                 1448 sec       pag       ACTIVE
traf:eeaprb105mfd:3                     uplane_traf_0                 886 sec        pag       ACTIVE
traf:eeaprb105wvn:0                     uplane_traf_2                 531 sec        pag       ACTIVE
traf:eeaprb105wvn:1                     uplane_traf_6                 1411 sec       pag       ACTIVE
traf:eeaprb105wvn:2                     uplane_traf_2                 534 sec        pag       ACTIVE
traf:eeaprb105wvn:3                     uplane_traf_6                 1381 sec       pag       ACTIVE
traf:eeaprb106bkt:0                     uplane_traf_3                 84 sec         pag       ACTIVE
traf:eeaprb106bkt:1                     uplane_traf_6                 1405 sec       pag       ACTIVE
traf:eeaprb106bkt:2                     uplane_traf_1                 1378 sec       pag       ACTIVE
traf:eeaprb106bkt:3                     uplane_traf_4                 108 sec        pag       ACTIVE
traf:eeaprb106cro:0                     uplane_traf_7                 1346 sec       pag       ACTIVE
traf:eeaprb106cro:1                     uplane_traf_2                 492 sec        pag       ACTIVE
traf:eeaprb106cro:2                     uplane_traf_5                 1460 sec       pag       ACTIVE
traf:eeaprb106cro:3                     uplane_traf_0                 813 sec        pag       ACTIVE
traf:eeaprb106lds:0                     uplane_traf_3                 69 sec         pag       ACTIVE
traf:eeaprb106lds:1                     uplane_traf_6                 1383 sec       pag       ACTIVE
traf:eeaprb106lds:2                     uplane_traf_1                 1353 sec       pag       ACTIVE
traf:eeaprb106lds:3                     uplane_traf_4                 90 sec         pag       ACTIVE
traf:eeaprb106ltn:0                     uplane_traf_7                 1416 sec       pag       ACTIVE
traf:eeaprb106ltn:1                     uplane_traf_2                 558 sec        pag       ACTIVE
traf:eeaprb106ltn:2                     uplane_traf_5                 1518 sec       pag       ACTIVE
traf:eeaprb106ltn:3                     uplane_traf_0                 878 sec        pag       ACTIVE
traf:eeaprb106mfd:0                     uplane_traf_3                 162 sec        pag       ACTIVE
traf:eeaprb106mfd:1                     uplane_traf_5                 1507 sec       pag       ACTIVE
traf:eeaprb106mfd:2                     uplane_traf_7                 1410 sec       pag       ACTIVE
traf:eeaprb106mfd:3                     uplane_traf_1                 1446 sec       pag       ACTIVE
traf:eeaprb106wvn:0                     uplane_traf_3                 137 sec        pag       ACTIVE
traf:eeaprb106wvn:1                     uplane_traf_7                 1376 sec       pag       ACTIVE
traf:eeaprb106wvn:2                     uplane_traf_3                 135 sec        pag       ACTIVE
traf:eeaprb106wvn:3                     uplane_traf_7                 1386 sec       pag       ACTIVE
traf:eeaprb107bkt:0                     uplane_traf_4                 114 sec        pag       ACTIVE
traf:eeaprb107bkt:1                     uplane_traf_7                 1330 sec       pag       ACTIVE
traf:eeaprb107bkt:2                     uplane_traf_2                 480 sec        pag       ACTIVE
traf:eeaprb107bkt:3                     uplane_traf_5                 1446 sec       pag       ACTIVE
traf:eeaprb107cro:0                     uplane_traf_0                 818 sec        pag       ACTIVE
traf:eeaprb107cro:1                     uplane_traf_3                 91 sec         pag       ACTIVE
traf:eeaprb107cro:2                     uplane_traf_6                 1419 sec       pag       ACTIVE
traf:eeaprb107cro:3                     uplane_traf_1                 1390 sec       pag       ACTIVE
traf:eeaprb107lds:0                     uplane_traf_4                 96 sec         pag       ACTIVE
traf:eeaprb107lds:1                     uplane_traf_7                 1307 sec       pag       ACTIVE
traf:eeaprb107lds:2                     uplane_traf_2                 463 sec        pag       ACTIVE
traf:eeaprb107lds:3                     uplane_traf_5                 1424 sec       pag       ACTIVE
traf:eeaprb107ltn:0                     uplane_traf_0                 880 sec        pag       ACTIVE
traf:eeaprb107ltn:1                     uplane_traf_3                 163 sec        pag       ACTIVE
traf:eeaprb107ltn:2                     uplane_traf_6                 1445 sec       pag       ACTIVE
traf:eeaprb107ltn:3                     uplane_traf_1                 1441 sec       pag       ACTIVE
traf:eeaprb107mfd:0                     uplane_traf_4                 189 sec        pag       ACTIVE
traf:eeaprb107mfd:1                     uplane_traf_6                 1478 sec       pag       ACTIVE
traf:eeaprb107mfd:2                     uplane_traf_0                 889 sec        pag       ACTIVE
traf:eeaprb107mfd:3                     uplane_traf_2                 561 sec        pag       ACTIVE
traf:eeaprb107wvn:0                     uplane_traf_4                 170 sec        pag       ACTIVE
traf:eeaprb107wvn:1                     uplane_traf_0                 830 sec        pag       ACTIVE
traf:eeaprb107wvn:2                     uplane_traf_4                 169 sec        pag       ACTIVE
traf:eeaprb107wvn:3                     uplane_traf_0                 840 sec        pag       ACTIVE
traf:eeaprb108bkt:0                     uplane_traf_5                 1449 sec       pag       ACTIVE
traf:eeaprb108bkt:1                     uplane_traf_0                 798 sec        pag       ACTIVE
traf:eeaprb108bkt:2                     uplane_traf_3                 80 sec         pag       ACTIVE
traf:eeaprb108bkt:3                     uplane_traf_6                 1412 sec       pag       ACTIVE
traf:eeaprb108cro:0                     uplane_traf_1                 1393 sec       pag       ACTIVE
traf:eeaprb108cro:1                     uplane_traf_4                 118 sec        pag       ACTIVE
traf:eeaprb108cro:2                     uplane_traf_7                 1342 sec       pag       ACTIVE
traf:eeaprb108cro:3                     uplane_traf_2                 492 sec        pag       ACTIVE
traf:eeaprb108lds:0                     uplane_traf_5                 1430 sec       pag       ACTIVE
traf:eeaprb108lds:1                     uplane_traf_0                 781 sec        pag       ACTIVE
traf:eeaprb108lds:2                     uplane_traf_3                 65 sec         pag       ACTIVE
traf:eeaprb108lds:3                     uplane_traf_6                 1377 sec       pag       ACTIVE
traf:eeaprb108ltn:0                     uplane_traf_1                 1432 sec       pag       ACTIVE
traf:eeaprb108ltn:1                     uplane_traf_4                 181 sec        pag       ACTIVE
traf:eeaprb108ltn:2                     uplane_traf_7                 1411 sec       pag       ACTIVE
traf:eeaprb108ltn:3                     uplane_traf_2                 560 sec        pag       ACTIVE
traf:eeaprb108mfd:0                     uplane_traf_5                 1546 sec       pag       ACTIVE
traf:eeaprb108mfd:1                     uplane_traf_7                 1421 sec       pag       ACTIVE
traf:eeaprb108mfd:2                     uplane_traf_1                 1457 sec       pag       ACTIVE
traf:eeaprb108mfd:3                     uplane_traf_3                 155 sec        pag       ACTIVE
traf:eeaprb108wvn:0                     uplane_traf_5                 1461 sec       pag       ACTIVE
traf:eeaprb108wvn:1                     uplane_traf_1                 1378 sec       pag       ACTIVE
traf:eeaprb108wvn:2                     uplane_traf_5                 1454 sec       pag       ACTIVE
traf:eeaprb108wvn:3                     uplane_traf_1                 1366 sec       pag       ACTIVE
traf:eeaprb109bkt:0                     uplane_traf_6                 1411 sec       pag       ACTIVE
traf:eeaprb109bkt:1                     uplane_traf_1                 1375 sec       pag       ACTIVE
traf:eeaprb109bkt:2                     uplane_traf_4                 108 sec        pag       ACTIVE
traf:eeaprb109bkt:3                     uplane_traf_7                 1331 sec       pag       ACTIVE
traf:eeaprb109cro:0                     uplane_traf_2                 499 sec        pag       ACTIVE
traf:eeaprb109cro:1                     uplane_traf_5                 1461 sec       pag       ACTIVE
traf:eeaprb109cro:2                     uplane_traf_0                 812 sec        pag       ACTIVE
traf:eeaprb109cro:3                     uplane_traf_3                 91 sec         pag       ACTIVE
traf:eeaprb109lds:0                     uplane_traf_6                 1390 sec       pag       ACTIVE
traf:eeaprb109lds:1                     uplane_traf_1                 1355 sec       pag       ACTIVE
traf:eeaprb109lds:2                     uplane_traf_4                 91 sec         pag       ACTIVE
traf:eeaprb109lds:3                     uplane_traf_7                 1306 sec       pag       ACTIVE
traf:eeaprb109ltn:0                     uplane_traf_2                 563 sec        pag       ACTIVE
traf:eeaprb109ltn:1                     uplane_traf_5                 1504 sec       pag       ACTIVE
traf:eeaprb109ltn:2                     uplane_traf_0                 872 sec        pag       ACTIVE
traf:eeaprb109ltn:3                     uplane_traf_3                 156 sec        pag       ACTIVE
traf:eeaprb109mfd:0                     uplane_traf_6                 1451 sec       pag       ACTIVE
traf:eeaprb109mfd:1                     uplane_traf_0                 871 sec        pag       ACTIVE
traf:eeaprb109mfd:2                     uplane_traf_2                 559 sec        pag       ACTIVE
traf:eeaprb109mfd:3                     uplane_traf_4                 182 sec        pag       ACTIVE
traf:eeaprb109wvn:0                     uplane_traf_6                 1403 sec       pag       ACTIVE
traf:eeaprb109wvn:1                     uplane_traf_2                 539 sec        pag       ACTIVE
traf:eeaprb109wvn:2                     uplane_traf_6                 1354 sec       pag       ACTIVE
traf:eeaprb109wvn:3                     uplane_traf_2                 533 sec        pag       ACTIVE
traf:eeaprb110bkt:0                     uplane_traf_7                 1334 sec       pag       ACTIVE
traf:eeaprb110bkt:1                     uplane_traf_2                 480 sec        pag       ACTIVE
traf:eeaprb110bkt:2                     uplane_traf_5                 1447 sec       pag       ACTIVE
traf:eeaprb110bkt:3                     uplane_traf_0                 800 sec        pag       ACTIVE
traf:eeaprb110cro:0                     uplane_traf_3                 99 sec         pag       ACTIVE
traf:eeaprb110cro:1                     uplane_traf_6                 1421 sec       pag       ACTIVE
traf:eeaprb110cro:2                     uplane_traf_1                 1391 sec       pag       ACTIVE
traf:eeaprb110cro:3                     uplane_traf_4                 120 sec        pag       ACTIVE
traf:eeaprb110lds:0                     uplane_traf_7                 1319 sec       pag       ACTIVE
traf:eeaprb110lds:1                     uplane_traf_2                 464 sec        pag       ACTIVE
traf:eeaprb110lds:2                     uplane_traf_5                 1423 sec       pag       ACTIVE
traf:eeaprb110lds:3                     uplane_traf_0                 783 sec        pag       ACTIVE
traf:eeaprb110ltn:0                     uplane_traf_3                 159 sec        pag       ACTIVE
traf:eeaprb110ltn:1                     uplane_traf_6                 1427 sec       pag       ACTIVE
traf:eeaprb110ltn:2                     uplane_traf_1                 1412 sec       pag       ACTIVE
traf:eeaprb110ltn:3                     uplane_traf_4                 187 sec        pag       ACTIVE
traf:eeaprb110mfd:0                     uplane_traf_7                 1415 sec       pag       ACTIVE
traf:eeaprb110mfd:1                     uplane_traf_1                 1448 sec       pag       ACTIVE
traf:eeaprb110mfd:2                     uplane_traf_3                 152 sec        pag       ACTIVE
traf:eeaprb110mfd:3                     uplane_traf_5                 1523 sec       pag       ACTIVE
traf:eeaprb110wvn:0                     uplane_traf_7                 1373 sec       pag       ACTIVE
traf:eeaprb110wvn:1                     uplane_traf_3                 138 sec        pag       ACTIVE
traf:eeaprb110wvn:2                     uplane_traf_7                 1376 sec       pag       ACTIVE
traf:eeaprb110wvn:3                     uplane_traf_3                 132 sec        pag       ACTIVE
traf:eeaprb111bkt:0                     uplane_traf_0                 804 sec        pag       ACTIVE
traf:eeaprb111bkt:1                     uplane_traf_3                 83 sec         pag       ACTIVE
traf:eeaprb111bkt:2                     uplane_traf_6                 1406 sec       pag       ACTIVE
traf:eeaprb111bkt:3                     uplane_traf_1                 1379 sec       pag       ACTIVE
traf:eeaprb111cro:0                     uplane_traf_4                 124 sec        pag       ACTIVE
